SecID, Time, Quantity, Price, OrderType, OrderID
GOOG,2020-10-23-22-48-26,15,999.74,BUY,7578,
GOOG,2020-10-23-22-38-15,10,998.41,SELL,7579,
GOOG,2020-10-23-22-40-11,5,1003.03,BUY,7580,
GOOG,2020-10-23-22-49-26,9,999.81,SELL,7581,
GOOG,2020-10-23-22-44-47,10,997.98,SELL,7582,
GOOG,2020-10-23-22-44-28,16,998.28,BUY,7583,
GOOG,2020-10-23-22-54-40,16,999.29,SELL,7584,
GOOG,2020-10-23-22-40-23,2,1000.52,SELL,7585,
GOOG,2020-10-23-22-40-01,14,1001.08,BUY,7586,
GOOG,2020-10-23-22-45-21,14,1001.61,SELL,7587,
GOOG,2020-10-23-22-47-06,10,1001.53,SELL,7588,
GOOG,2020-10-23-22-47-44,11,1000.73,BUY,7589,
GOOG,2020-10-23-22-46-00,13,996.28,BUY,7590,
GOOG,2020-10-23-22-43-55,14,1003.2,BUY,7591,
GOOG,2020-10-23-22-44-37,18,1002.98,SELL,7592,
GOOG,2020-10-23-22-45-05,15,1001.11,SELL,7593,
GOOG,2020-10-23-22-40-33,19,997.22,SELL,7594,
GOOG,2020-10-23-22-37-08,17,1004.17,BUY,7595,
GOOG,2020-10-23-22-54-32,16,998.01,BUY,7596,
GOOG,2020-10-23-22-39-23,8,1001.49,SELL,7597,
GOOG,2020-10-23-22-53-54,13,995.23,BUY,7598,
GOOG,2020-10-23-22-41-23,9,1002.37,BUY,7599,
GOOG,2020-10-23-22-50-27,28,999.15,BUY,7600,
GOOG,2020-10-23-22-24-19,18,999.98,BUY,7601,
GOOG,2020-10-23-22-53-01,10,997.95,SELL,7602,
GOOG,2020-10-23-22-36-16,21,998.75,BUY,7603,
GOOG,2020-10-23-22-38-58,17,1003.22,BUY,7604,
GOOG,2020-10-23-22-50-26,11,1002,BUY,7605,
GOOG,2020-10-23-22-50-35,9,998.64,SELL,7606,
GOOG,2020-10-23-22-44-51,10,1001.78,BUY,7607,
GOOG,2020-10-23-22-40-44,12,1001.04,BUY,7608,
GOOG,2020-10-23-22-39-19,20,1001.56,BUY,7609,
GOOG,2020-10-23-22-36-15,15,1000.95,BUY,7610,
GOOG,2020-10-23-22-51-05,12,999.22,BUY,7611,
GOOG,2020-10-23-22-35-32,15,1001.88,BUY,7612,
GOOG,2020-10-23-22-44-56,15,1002.47,BUY,7613,
GOOG,2020-10-23-22-35-47,12,1002.91,BUY,7614,
GOOG,2020-10-23-22-35-45,16,1003.77,SELL,7615,
GOOG,2020-10-23-22-41-04,13,999.13,SELL,7616,
GOOG,2020-10-23-22-41-33,20,997.49,SELL,7617,
GOOG,2020-10-23-22-49-16,23,998.11,BUY,7618,
GOOG,2020-10-23-22-46-39,16,1002.31,BUY,7619,
GOOG,2020-10-23-22-49-12,9,998.9,BUY,7620,
GOOG,2020-10-23-22-45-48,13,1000.6,SELL,7621,
GOOG,2020-10-23-22-39-22,23,998.16,SELL,7622,
GOOG,2020-10-23-22-50-54,21,1002.94,SELL,7623,
GOOG,2020-10-23-22-51-01,11,1001.49,SELL,7624,
GOOG,2020-10-23-22-48-27,15,996.59,SELL,7625,
GOOG,2020-10-23-22-47-13,13,999.56,BUY,7626,
GOOG,2020-10-23-22-51-10,8,994.51,SELL,7627,
GOOG,2020-10-23-22-45-02,14,1000.1,SELL,7628,
GOOG,2020-10-23-22-47-26,18,998.46,BUY,7629,
GOOG,2020-10-23-22-39-04,16,998.45,SELL,7630,
GOOG,2020-10-23-22-47-36,11,999.14,BUY,7631,
GOOG,2020-10-23-22-48-31,12,1001.4,SELL,7632,
GOOG,2020-10-23-22-43-24,7,1000.81,BUY,7633,
GOOG,2020-10-23-22-46-40,16,997.6,SELL,7634,
GOOG,2020-10-23-22-41-10,13,999.1,BUY,7635,
GOOG,2020-10-23-22-51-31,14,998.11,BUY,7636,
GOOG,2020-10-23-22-52-36,10,998.21,SELL,7637,
GOOG,2020-10-23-22-41-59,12,997.5,SELL,7638,
GOOG,2020-10-23-22-37-35,24,999.69,SELL,7639,
GOOG,2020-10-23-22-42-50,15,999.08,BUY,7640,
GOOG,2020-10-23-22-40-06,15,995.55,SELL,7641,
GOOG,2020-10-23-22-35-26,11,998.96,BUY,7642,
GOOG,2020-10-23-22-42-31,12,998.01,BUY,7643,
GOOG,2020-10-23-22-39-25,16,1002.23,BUY,7644,
GOOG,2020-10-23-22-46-09,20,999.05,BUY,7645,
GOOG,2020-10-23-22-38-42,14,1002.97,SELL,7646,
GOOG,2020-10-23-22-35-14,15,999.16,SELL,7647,
GOOG,2020-10-23-22-48-12,25,1004.63,BUY,7648,
GOOG,2020-10-23-22-53-14,4,1001.49,BUY,7649,
GOOG,2020-10-23-22-42-15,16,999.08,BUY,7650,
GOOG,2020-10-23-22-51-21,12,999.2,SELL,7651,
GOOG,2020-10-23-22-45-45,15,1000.18,BUY,7652,
GOOG,2020-10-23-22-45-48,12,998.75,SELL,7653,
GOOG,2020-10-23-22-48-28,17,997.59,SELL,7654,
GOOG,2020-10-23-22-37-36,16,998.32,BUY,7655,
GOOG,2020-10-23-22-33-32,17,1003.17,SELL,7656,
GOOG,2020-10-23-22-35-01,15,1001.63,SELL,7657,
GOOG,2020-10-23-22-33-07,13,1002.1,SELL,7658,
GOOG,2020-10-23-22-34-43,12,999.82,BUY,7659,
GOOG,2020-10-23-22-47-58,25,1000.16,BUY,7660,
GOOG,2020-10-23-22-53-52,10,999.8,BUY,7661,
GOOG,2020-10-23-22-46-05,17,995.98,SELL,7662,
GOOG,2020-10-23-22-37-32,17,998,BUY,7663,
GOOG,2020-10-23-22-41-02,14,1000.68,SELL,7664,
GOOG,2020-10-23-22-42-59,8,996.95,BUY,7665,
GOOG,2020-10-23-22-50-52,12,998.99,BUY,7666,
GOOG,2020-10-23-22-45-39,12,997.94,BUY,7667,
GOOG,2020-10-23-22-48-08,16,998.85,BUY,7668,
GOOG,2020-10-23-22-47-36,13,1001.05,BUY,7669,
GOOG,2020-10-23-22-40-00,15,1003.37,SELL,7670,
GOOG,2020-10-23-22-43-20,20,1003.16,BUY,7671,
GOOG,2020-10-23-22-49-03,16,1000.38,SELL,7672,
GOOG,2020-10-23-22-36-33,8,999.31,BUY,7673,
GOOG,2020-10-23-22-33-12,6,998.03,BUY,7674,
GOOG,2020-10-23-22-52-43,15,999.5,SELL,7675,
GOOG,2020-10-23-22-47-58,11,1000.92,BUY,7676,
GOOG,2020-10-23-22-52-08,16,997.8,BUY,7677,
GOOG,2020-10-23-22-53-01,14,999.21,SELL,7678,
GOOG,2020-10-23-22-52-58,9,997.35,BUY,7679,
GOOG,2020-10-23-22-40-01,10,1002.22,SELL,7680,
GOOG,2020-10-23-22-39-26,19,1002.41,BUY,7681,
GOOG,2020-10-23-22-49-57,21,1002.19,BUY,7682,
GOOG,2020-10-23-22-39-09,15,1001.21,BUY,7683,
GOOG,2020-10-23-22-39-04,13,999.31,SELL,7684,
GOOG,2020-10-23-22-45-11,12,998.02,SELL,7685,
GOOG,2020-10-23-22-46-36,14,999.34,SELL,7686,
GOOG,2020-10-23-22-46-45,12,1001.89,BUY,7687,
GOOG,2020-10-23-22-46-04,15,997.63,SELL,7688,
GOOG,2020-10-23-22-50-28,17,1000.85,SELL,7689,
GOOG,2020-10-23-22-47-24,11,998.24,SELL,7690,
GOOG,2020-10-23-22-48-13,15,997.39,SELL,7691,
GOOG,2020-10-23-22-51-23,8,1000.11,BUY,7692,
GOOG,2020-10-23-22-36-23,9,1002.08,SELL,7693,
GOOG,2020-10-23-22-44-04,13,1004.12,SELL,7694,
GOOG,2020-10-23-22-46-01,16,1001.3,SELL,7695,
GOOG,2020-10-23-22-41-10,11,1003.97,BUY,7696,
GOOG,2020-10-23-22-47-39,15,999.92,SELL,7697,
GOOG,2020-10-23-22-43-38,9,999.55,BUY,7698,
GOOG,2020-10-23-22-48-54,11,1002.31,BUY,7699,
GOOG,2020-10-23-22-48-40,17,1001.67,SELL,7700,
GOOG,2020-10-23-22-51-36,7,995.19,BUY,7701,
GOOG,2020-10-23-22-38-39,15,999.85,SELL,7702,
GOOG,2020-10-23-22-45-16,18,997.35,BUY,7703,
GOOG,2020-10-23-22-39-49,18,999.81,BUY,7704,
GOOG,2020-10-23-22-47-17,18,999.63,BUY,7705,
GOOG,2020-10-23-22-37-32,19,997.75,BUY,7706,
GOOG,2020-10-23-22-34-27,12,999.49,SELL,7707,
GOOG,2020-10-23-22-45-58,14,997.08,SELL,7708,
GOOG,2020-10-23-22-54-01,19,998.97,BUY,7709,
GOOG,2020-10-23-22-48-12,11,1003.92,BUY,7710,
GOOG,2020-10-23-22-48-10,19,1001.77,BUY,7711,
GOOG,2020-10-23-22-55-08,12,998.98,SELL,7712,
GOOG,2020-10-23-22-47-32,20,1001.88,SELL,7713,
GOOG,2020-10-23-22-37-43,21,1002.53,BUY,7714,
GOOG,2020-10-23-22-43-53,13,998.49,SELL,7715,
GOOG,2020-10-23-22-50-53,14,996.7,SELL,7716,
GOOG,2020-10-23-22-41-43,13,999.88,BUY,7717,
GOOG,2020-10-23-22-43-00,15,1001.85,SELL,7718,
GOOG,2020-10-23-22-50-53,20,1000.78,SELL,7719,
GOOG,2020-10-23-22-39-27,24,998.73,SELL,7720,
GOOG,2020-10-23-22-49-33,9,1000.33,BUY,7721,
GOOG,2020-10-23-22-37-57,9,1005.02,SELL,7722,
GOOG,2020-10-23-22-45-44,19,1001.31,BUY,7723,
GOOG,2020-10-23-22-44-53,10,998.8,BUY,7724,
GOOG,2020-10-23-22-40-35,26,1002.27,BUY,7725,
GOOG,2020-10-23-22-49-03,17,1001.15,BUY,7726,
GOOG,2020-10-23-22-34-40,16,997.05,BUY,7727,
GOOG,2020-10-23-22-39-32,22,1000.7,SELL,7728,
GOOG,2020-10-23-22-38-45,15,999.81,BUY,7729,
GOOG,2020-10-23-22-41-19,17,999.95,BUY,7730,
GOOG,2020-10-23-22-44-29,20,996.92,SELL,7731,
GOOG,2020-10-23-22-34-47,10,1000.95,BUY,7732,
GOOG,2020-10-23-22-45-16,14,997.13,BUY,7733,
GOOG,2020-10-23-22-44-17,13,1002.86,SELL,7734,
GOOG,2020-10-23-22-46-07,13,1003.9,SELL,7735,
GOOG,2020-10-23-22-42-10,12,1003.47,SELL,7736,
GOOG,2020-10-23-22-52-26,8,1002.31,BUY,7737,
GOOG,2020-10-23-22-53-52,12,997.45,BUY,7738,
GOOG,2020-10-23-22-43-55,8,998.52,BUY,7739,
GOOG,2020-10-23-22-42-44,14,1000.83,SELL,7740,
GOOG,2020-10-23-22-42-01,12,999.85,BUY,7741,
GOOG,2020-10-23-22-36-14,9,1001.54,SELL,7742,
GOOG,2020-10-23-22-48-39,17,1002.65,BUY,7743,
GOOG,2020-10-23-22-41-35,18,996.63,SELL,7744,
GOOG,2020-10-23-22-35-31,13,997.93,SELL,7745,
GOOG,2020-10-23-22-43-40,16,1001.67,SELL,7746,
GOOG,2020-10-23-22-39-03,14,1000.7,BUY,7747,
GOOG,2020-10-23-22-51-23,17,1001.64,SELL,7748,
GOOG,2020-10-23-22-41-19,15,1001.32,BUY,7749,
GOOG,2020-10-23-22-43-22,15,998.86,SELL,7750,
GOOG,2020-10-23-22-41-36,17,1001.6,SELL,7751,
GOOG,2020-10-23-22-34-23,13,1002.84,BUY,7752,
GOOG,2020-10-23-22-37-35,17,999.82,SELL,7753,
GOOG,2020-10-23-22-41-56,11,999.27,BUY,7754,
GOOG,2020-10-23-22-33-57,9,1002.2,SELL,7755,
GOOG,2020-10-23-22-48-10,18,1003.26,SELL,7756,
GOOG,2020-10-23-22-42-30,15,1000.26,SELL,7757,
GOOG,2020-10-23-22-44-48,15,1000.76,BUY,7758,
GOOG,2020-10-23-22-52-34,10,1003.02,SELL,7759,
GOOG,2020-10-23-22-42-16,12,1001.94,SELL,7760,
GOOG,2020-10-23-22-40-26,21,996.47,BUY,7761,
GOOG,2020-10-23-22-39-40,10,997.13,BUY,7762,
GOOG,2020-10-23-22-31-54,15,995.84,SELL,7763,
GOOG,2020-10-23-22-53-06,12,997.95,SELL,7764,
GOOG,2020-10-23-22-49-59,12,1001.84,SELL,7765,
GOOG,2020-10-23-22-38-28,13,1001.54,SELL,7766,
GOOG,2020-10-23-22-37-32,17,998.02,SELL,7767,
GOOG,2020-10-23-22-45-45,13,999.64,SELL,7768,
GOOG,2020-10-23-22-46-50,10,999.85,BUY,7769,
GOOG,2020-10-23-22-49-12,15,997.01,BUY,7770,
GOOG,2020-10-23-22-44-13,14,997.32,SELL,7771,
GOOG,2020-10-23-22-41-30,16,1002.13,BUY,7772,
GOOG,2020-10-23-22-46-40,12,999.16,BUY,7773,
GOOG,2020-10-23-22-44-19,7,996.07,BUY,7774,
GOOG,2020-10-23-22-42-53,17,999.64,BUY,7775,
GOOG,2020-10-23-22-41-19,9,1001.2,BUY,7776,
GOOG,2020-10-23-22-42-09,13,996.91,BUY,7777,
GOOG,2020-10-23-22-47-10,19,1002.2,BUY,7778,
GOOG,2020-10-23-22-44-47,13,997.91,SELL,7779,
GOOG,2020-10-23-22-44-39,11,997.44,BUY,7780,
GOOG,2020-10-23-22-53-23,13,998.6,SELL,7781,
GOOG,2020-10-23-22-35-08,10,1000.24,BUY,7782,
GOOG,2020-10-23-22-42-26,20,1002.52,SELL,7783,
GOOG,2020-10-23-22-59-29,11,996.29,SELL,7784,
GOOG,2020-10-23-22-46-44,15,1005.23,SELL,7785,
GOOG,2020-10-23-22-38-04,12,999.44,BUY,7786,
GOOG,2020-10-23-22-49-06,19,1000.3,SELL,7787,
GOOG,2020-10-23-22-42-02,22,998.96,BUY,7788,
GOOG,2020-10-23-22-47-06,15,1002.16,BUY,7789,
GOOG,2020-10-23-22-48-11,14,999.1,BUY,7790,
GOOG,2020-10-23-22-58-14,11,1003.01,BUY,7791,
GOOG,2020-10-23-22-40-35,17,999.73,SELL,7792,
GOOG,2020-10-23-22-40-52,8,996.91,SELL,7793,
GOOG,2020-10-23-22-35-27,18,1003.17,SELL,7794,
GOOG,2020-10-23-22-50-22,9,1002.65,BUY,7795,
GOOG,2020-10-23-22-51-09,23,999.64,SELL,7796,
GOOG,2020-10-23-22-45-45,12,1001.55,SELL,7797,
GOOG,2020-10-23-22-43-33,18,1003.57,SELL,7798,
GOOG,2020-10-23-22-43-34,13,1001.35,SELL,7799,
GOOG,2020-10-23-22-40-09,12,1001.35,BUY,7800,
GOOG,2020-10-23-22-36-01,17,1002.71,SELL,7801,
GOOG,2020-10-23-22-39-55,12,1004.03,SELL,7802,
GOOG,2020-10-23-22-41-19,18,1000.98,SELL,7803,
GOOG,2020-10-23-22-56-35,15,1004.74,SELL,7804,
GOOG,2020-10-23-22-31-22,14,1001.56,SELL,7805,
GOOG,2020-10-23-22-27-07,14,1001.29,SELL,7806,
GOOG,2020-10-23-22-49-46,16,999.21,BUY,7807,
GOOG,2020-10-23-22-41-02,14,1002.82,BUY,7808,
GOOG,2020-10-23-22-50-54,16,999.77,BUY,7809,
GOOG,2020-10-23-22-49-22,18,1004.48,SELL,7810,
GOOG,2020-10-23-22-47-59,16,1002.61,SELL,7811,
GOOG,2020-10-23-22-47-20,14,997.9,BUY,7812,
GOOG,2020-10-23-22-45-46,14,998.43,BUY,7813,
GOOG,2020-10-23-22-46-23,17,1003.47,BUY,7814,
GOOG,2020-10-23-22-37-04,15,1002.29,SELL,7815,
GOOG,2020-10-23-22-36-28,6,1002.07,BUY,7816,
GOOG,2020-10-23-22-34-35,18,1000.86,BUY,7817,
GOOG,2020-10-23-22-50-43,16,1000.06,SELL,7818,
GOOG,2020-10-23-22-39-47,21,1001.16,SELL,7819,
GOOG,2020-10-23-22-43-47,18,999.66,SELL,7820,
GOOG,2020-10-23-22-52-28,14,1003.21,SELL,7821,
GOOG,2020-10-23-22-44-43,16,1000.61,BUY,7822,
GOOG,2020-10-23-22-49-01,18,1002.93,BUY,7823,
GOOG,2020-10-23-22-42-28,13,1001.62,BUY,7824,
GOOG,2020-10-23-22-46-47,9,998.9,BUY,7825,
GOOG,2020-10-23-22-48-28,21,996.18,SELL,7826,
GOOG,2020-10-23-22-55-17,8,998.28,BUY,7827,
GOOG,2020-10-23-22-45-38,20,999,SELL,7828,
GOOG,2020-10-23-22-52-17,14,997.92,BUY,7829,
GOOG,2020-10-23-22-47-04,12,1003.01,BUY,7830,
GOOG,2020-10-23-22-43-21,13,999.33,SELL,7831,
GOOG,2020-10-23-22-49-03,9,1003.09,SELL,7832,
GOOG,2020-10-23-22-45-35,16,997.43,SELL,7833,
GOOG,2020-10-23-22-51-19,18,1003.25,SELL,7834,
GOOG,2020-10-23-22-40-02,12,1001.46,SELL,7835,
GOOG,2020-10-23-22-41-41,6,1001.19,SELL,7836,
GOOG,2020-10-23-22-42-09,12,999.59,BUY,7837,
GOOG,2020-10-23-22-38-12,19,999.67,BUY,7838,
GOOG,2020-10-23-22-44-18,10,1002.16,SELL,7839,
GOOG,2020-10-23-22-39-56,11,1002.21,BUY,7840,
GOOG,2020-10-23-22-46-18,10,999.53,BUY,7841,
GOOG,2020-10-23-22-48-15,13,998.43,SELL,7842,
GOOG,2020-10-23-22-55-35,13,1000.86,BUY,7843,
GOOG,2020-10-23-22-40-47,17,1000.53,SELL,7844,
GOOG,2020-10-23-22-36-24,19,998.38,BUY,7845,
GOOG,2020-10-23-22-35-09,13,998.1,BUY,7846,
GOOG,2020-10-23-22-52-40,4,998.8,SELL,7847,
GOOG,2020-10-23-22-47-59,16,996.92,SELL,7848,
GOOG,2020-10-23-22-49-57,16,996.94,SELL,7849,
GOOG,2020-10-23-22-43-36,8,1003.65,BUY,7850,
GOOG,2020-10-23-22-32-34,12,998.75,SELL,7851,
GOOG,2020-10-23-22-42-31,5,996.73,SELL,7852,
GOOG,2020-10-23-22-47-51,18,1001.04,SELL,7853,
GOOG,2020-10-23-22-47-45,14,1002.2,BUY,7854,
GOOG,2020-10-23-22-44-03,14,996.35,SELL,7855,
GOOG,2020-10-23-22-48-22,9,1000.08,SELL,7856,
GOOG,2020-10-23-22-44-31,10,1001.8,BUY,7857,
GOOG,2020-10-23-22-50-38,14,997.05,SELL,7858,
GOOG,2020-10-23-22-45-58,10,996.1,BUY,7859,
GOOG,2020-10-23-22-53-58,25,998.86,BUY,7860,
GOOG,2020-10-23-22-39-27,19,1003.45,SELL,7861,
GOOG,2020-10-23-22-37-10,14,997.06,BUY,7862,
GOOG,2020-10-23-22-47-56,14,998.14,BUY,7863,
GOOG,2020-10-23-22-43-49,16,999.09,SELL,7864,
GOOG,2020-10-23-22-50-35,18,1002.29,SELL,7865,
GOOG,2020-10-23-22-41-23,13,999.5,SELL,7866,
GOOG,2020-10-23-22-39-11,21,1001.89,BUY,7867,
GOOG,2020-10-23-22-37-54,9,997.8,BUY,7868,
GOOG,2020-10-23-22-38-47,14,1000.24,BUY,7869,
GOOG,2020-10-23-22-37-47,19,1000.43,SELL,7870,
GOOG,2020-10-23-22-41-27,16,1003.66,BUY,7871,
GOOG,2020-10-23-22-30-34,17,997.64,SELL,7872,
GOOG,2020-10-23-22-38-56,20,1002.99,SELL,7873,
GOOG,2020-10-23-22-43-01,15,1000.13,BUY,7874,
GOOG,2020-10-23-22-43-55,17,996.05,BUY,7875,
GOOG,2020-10-23-22-43-36,21,1001.68,BUY,7876,
GOOG,2020-10-23-22-34-51,11,996.47,SELL,7877,
GOOG,2020-10-23-22-49-33,17,1003.22,BUY,7878,
GOOG,2020-10-23-22-47-22,16,1000.11,BUY,7879,
GOOG,2020-10-23-22-43-12,16,1000.11,SELL,7880,
GOOG,2020-10-23-22-31-47,18,999.95,SELL,7881,
GOOG,2020-10-23-22-38-31,15,1003.57,SELL,7882,
GOOG,2020-10-23-22-37-10,20,1005.09,SELL,7883,
GOOG,2020-10-23-22-48-51,8,998.22,BUY,7884,
GOOG,2020-10-23-22-38-00,5,999.93,BUY,7885,
GOOG,2020-10-23-22-37-05,9,1001.48,BUY,7886,
GOOG,2020-10-23-22-50-46,18,1004.49,SELL,7887,
GOOG,2020-10-23-22-46-32,10,1004.89,SELL,7888,
GOOG,2020-10-23-22-47-00,15,1002.3,SELL,7889,
GOOG,2020-10-23-22-43-06,12,1002.07,SELL,7890,
GOOG,2020-10-23-22-41-08,16,1001.24,SELL,7891,
GOOG,2020-10-23-22-37-06,10,999.64,SELL,7892,
GOOG,2020-10-23-22-33-57,22,997.97,SELL,7893,
GOOG,2020-10-23-22-42-46,3,998.74,BUY,7894,
GOOG,2020-10-23-22-45-08,14,998.22,BUY,7895,
GOOG,2020-10-23-22-44-24,18,1000.57,SELL,7896,
GOOG,2020-10-23-22-41-33,16,1001.47,BUY,7897,
GOOG,2020-10-23-22-48-27,15,1000.51,SELL,7898,
GOOG,2020-10-23-22-41-08,17,998.32,SELL,7899,
GOOG,2020-10-23-22-41-25,13,998.74,BUY,7900,
GOOG,2020-10-23-22-37-55,16,1000.1,SELL,7901,
GOOG,2020-10-23-22-49-44,14,998.32,BUY,7902,
GOOG,2020-10-23-22-44-52,24,1003.56,SELL,7903,
GOOG,2020-10-23-22-44-47,15,1003.91,BUY,7904,
GOOG,2020-10-23-22-35-46,13,996.15,BUY,7905,
GOOG,2020-10-23-22-33-28,16,999.67,BUY,7906,
GOOG,2020-10-23-22-36-15,13,1001.85,SELL,7907,
GOOG,2020-10-23-22-46-30,14,997.39,SELL,7908,
GOOG,2020-10-23-22-50-48,10,999.33,BUY,7909,
GOOG,2020-10-23-22-51-51,14,996.35,SELL,7910,
GOOG,2020-10-23-22-41-43,11,997.8,SELL,7911,
GOOG,2020-10-23-22-42-05,21,1000.6,BUY,7912,
GOOG,2020-10-23-22-39-24,12,999.73,BUY,7913,
GOOG,2020-10-23-22-45-35,14,996.99,BUY,7914,
GOOG,2020-10-23-22-46-49,17,1003.21,BUY,7915,
GOOG,2020-10-23-22-48-38,14,999.97,BUY,7916,
GOOG,2020-10-23-22-37-47,18,1003.72,SELL,7917,
GOOG,2020-10-23-22-38-30,16,1002.08,SELL,7918,
GOOG,2020-10-23-22-34-40,23,996.66,SELL,7919,
GOOG,2020-10-23-22-45-40,23,1002.45,BUY,7920,
GOOG,2020-10-23-22-53-08,17,1003.26,BUY,7921,
GOOG,2020-10-23-22-42-35,9,998.69,SELL,7922,
GOOG,2020-10-23-22-50-15,11,996.66,BUY,7923,
GOOG,2020-10-23-22-38-20,22,1001.19,SELL,7924,
GOOG,2020-10-23-22-40-22,20,999.89,BUY,7925,
GOOG,2020-10-23-22-44-27,13,998.46,SELL,7926,
GOOG,2020-10-23-22-52-31,19,998.54,SELL,7927,
GOOG,2020-10-23-22-39-21,24,998.73,BUY,7928,
GOOG,2020-10-23-22-50-03,13,1006.37,BUY,7929,
GOOG,2020-10-23-22-52-12,18,996.87,BUY,7930,
GOOG,2020-10-23-22-42-58,10,1001.68,SELL,7931,
GOOG,2020-10-23-22-37-51,18,1002.81,BUY,7932,
GOOG,2020-10-23-22-49-02,12,1002.65,SELL,7933,
GOOG,2020-10-23-22-36-24,8,1002.11,SELL,7934,
GOOG,2020-10-23-22-53-03,8,1000.94,BUY,7935,
GOOG,2020-10-23-22-42-37,6,1001.5,BUY,7936,
GOOG,2020-10-23-22-49-01,16,999.35,SELL,7937,
GOOG,2020-10-23-22-42-51,15,998.12,SELL,7938,
GOOG,2020-10-23-22-34-40,18,1000.91,BUY,7939,
GOOG,2020-10-23-22-41-58,13,1000.33,SELL,7940,
GOOG,2020-10-23-22-45-19,15,1001.96,BUY,7941,
GOOG,2020-10-23-22-53-51,16,1003.77,SELL,7942,
GOOG,2020-10-23-22-42-53,15,1000.31,SELL,7943,
GOOG,2020-10-23-22-35-17,14,995.59,SELL,7944,
GOOG,2020-10-23-22-33-31,17,1000.94,SELL,7945,
GOOG,2020-10-23-22-42-43,22,1001.27,SELL,7946,
GOOG,2020-10-23-22-46-55,17,997.01,BUY,7947,
GOOG,2020-10-23-22-45-12,6,998.71,BUY,7948,
GOOG,2020-10-23-22-47-12,17,998.4,SELL,7949,
GOOG,2020-10-23-22-50-37,18,1001.92,SELL,7950,
GOOG,2020-10-23-22-45-14,12,1000.69,SELL,7951,
GOOG,2020-10-23-22-43-16,17,1003.89,SELL,7952,
GOOG,2020-10-23-22-41-59,7,1003.05,SELL,7953,
GOOG,2020-10-23-22-51-59,13,1002.05,SELL,7954,
GOOG,2020-10-23-22-48-12,7,1005.34,BUY,7955,
GOOG,2020-10-23-22-52-20,9,1000.89,SELL,7956,
GOOG,2020-10-23-22-35-03,15,996.92,SELL,7957,
GOOG,2020-10-23-22-45-01,16,999.73,SELL,7958,
GOOG,2020-10-23-22-48-21,13,1002.05,BUY,7959,
GOOG,2020-10-23-22-38-30,14,1001.42,BUY,7960,
GOOG,2020-10-23-22-42-41,16,1000.08,BUY,7961,
GOOG,2020-10-23-22-55-43,15,996.06,BUY,7962,
GOOG,2020-10-23-22-34-44,16,999.46,SELL,7963,
GOOG,2020-10-23-22-45-14,16,996.16,BUY,7964,
GOOG,2020-10-23-22-49-48,14,1002.17,SELL,7965,
GOOG,2020-10-23-22-49-21,19,1001.03,BUY,7966,
GOOG,2020-10-23-22-44-35,19,1000.6,SELL,7967,
GOOG,2020-10-23-22-41-17,8,1001.38,BUY,7968,
GOOG,2020-10-23-22-39-10,12,1001.6,BUY,7969,
GOOG,2020-10-23-22-43-58,12,1002.28,SELL,7970,
GOOG,2020-10-23-22-47-48,13,998.49,SELL,7971,
GOOG,2020-10-23-22-40-22,13,1000.1,SELL,7972,
GOOG,2020-10-23-22-49-40,13,1004.87,SELL,7973,
GOOG,2020-10-23-22-38-37,20,999.14,BUY,7974,
GOOG,2020-10-23-22-33-10,17,1002.09,SELL,7975,
GOOG,2020-10-23-22-47-25,24,997.43,SELL,7976,
GOOG,2020-10-23-22-45-58,14,1000.52,BUY,7977,
GOOG,2020-10-23-22-37-18,15,996.89,BUY,7978,
GOOG,2020-10-23-22-45-28,14,1001.49,SELL,7979,
GOOG,2020-10-23-22-46-24,15,1001.72,SELL,7980,
GOOG,2020-10-23-22-40-22,11,1001.45,SELL,7981,
GOOG,2020-10-23-22-49-13,14,1000.27,SELL,7982,
GOOG,2020-10-23-22-42-09,9,999.46,BUY,7983,
GOOG,2020-10-23-22-49-08,18,996.72,BUY,7984,
GOOG,2020-10-23-22-43-12,14,1002.75,SELL,7985,
GOOG,2020-10-23-22-42-15,13,1000.48,SELL,7986,
GOOG,2020-10-23-22-43-13,9,1001.91,BUY,7987,
GOOG,2020-10-23-22-56-05,14,1002.56,SELL,7988,
GOOG,2020-10-23-22-42-23,16,1002.25,SELL,7989,
GOOG,2020-10-23-22-34-49,17,999.09,BUY,7990,
GOOG,2020-10-23-22-42-33,13,997.52,SELL,7991,
GOOG,2020-10-23-22-42-16,17,998.6,BUY,7992,
GOOG,2020-10-23-22-54-00,11,1004.09,SELL,7993,
GOOG,2020-10-23-22-51-37,24,1002.67,BUY,7994,
GOOG,2020-10-23-22-48-19,11,1000.37,BUY,7995,
GOOG,2020-10-23-22-46-20,17,995.48,SELL,7996,
GOOG,2020-10-23-22-40-09,11,1002.41,BUY,7997,
GOOG,2020-10-23-22-34-39,15,999.91,BUY,7998,
GOOG,2020-10-23-22-43-20,16,1002.19,BUY,7999,
GOOG,2020-10-23-22-50-56,15,998.11,SELL,8000,
GOOG,2020-10-23-22-42-56,21,1001.08,BUY,8001,
GOOG,2020-10-23-22-47-05,15,1001.66,BUY,8002,
GOOG,2020-10-23-22-50-15,12,1005.13,BUY,8003,
GOOG,2020-10-23-22-50-04,24,997.78,BUY,8004,
GOOG,2020-10-23-22-43-26,20,997.2,BUY,8005,
GOOG,2020-10-23-22-47-39,17,998.4,BUY,8006,
